Taxon	Taxon	Taxon	barcode03	barcode03	barcode03	barcode15	barcode15	barcode15	barcode50	barcode50	barcode50	barcode62	barcode62	barcode62	barcode74	barcode74	barcode74	stringent_demultiplex_barcode03	stringent_demultiplex_barcode03	stringent_demultiplex_barcode03	stringent_demultiplex_barcode15	stringent_demultiplex_barcode15	stringent_demultiplex_barcode15	stringent_demultiplex_barcode50	stringent_demultiplex_barcode50	stringent_demultiplex_barcode50	stringent_demultiplex_barcode62	stringent_demultiplex_barcode62	stringent_demultiplex_barcode62	stringent_demultiplex_barcode74	stringent_demultiplex_barcode74	stringent_demultiplex_barcode74
Gordonibacter	644652	genus	0.0	0.0	-inf	4.0	1.0	62.25	0.0	0.0	-inf	4.0	1.0	37.75	0.0	0.0	-inf	0.0	0.0	-inf	4.0	1.0	62.25	0.0	0.0	-inf	4.0	1.0	37.75	0.0	0.0	-inf
Gordonibacter urolithinfaciens	1335613	species	0.0	0.0	-inf	3.0	3.0	61.66666666666666	0.0	0.0	-inf	3.0	3.0	43.66666666666666	0.0	0.0	-inf	0.0	0.0	-inf	3.0	3.0	61.66666666666666	0.0	0.0	-inf	3.0	3.0	43.66666666666666	0.0	0.0	-inf
Arabia	2005386	genus	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	46.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	46.0	0.0	0.0	-inf
Arabia massiliensis	1870985	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	46.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	46.0	0.0	0.0	-inf
Berryella	2815775	genus	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	79.0	1.0	0.0	46.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	79.0	1.0	0.0	46.0
Berryella intestinalis	1531429	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	79.0	1.0	1.0	46.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	79.0	1.0	1.0	46.0
Tenericutes	544448	phylum	0.0	0.0	-inf	27.0	0.0	48.888888888888886	5.0	0.0	48.8	12.0	0.0	51.66666666666666	6.0	0.0	42.16666666666666	0.0	0.0	-inf	27.0	0.0	48.888888888888886	5.0	0.0	48.8	12.0	0.0	51.66666666666666	6.0	0.0	42.16666666666666
Mollicutes	31969	class	0.0	0.0	-inf	27.0	0.0	48.888888888888886	5.0	0.0	48.8	11.0	0.0	53.63636363636363	6.0	0.0	42.16666666666666	0.0	0.0	-inf	27.0	0.0	48.888888888888886	5.0	0.0	48.8	11.0	0.0	53.63636363636363	6.0	0.0	42.16666666666666
Mycoplasmatales	2085	order	0.0	0.0	-inf	21.0	0.0	46.38095238095238	5.0	0.0	48.8	7.0	0.0	59.57142857142857	5.0	0.0	38.6	0.0	0.0	-inf	21.0	0.0	46.38095238095238	5.0	0.0	48.8	7.0	0.0	59.57142857142857	5.0	0.0	38.6
Mycoplasmataceae	2092	family	0.0	0.0	-inf	21.0	0.0	46.38095238095238	5.0	0.0	48.8	7.0	0.0	59.57142857142857	5.0	0.0	38.6	0.0	0.0	-inf	21.0	0.0	46.38095238095238	5.0	0.0	48.8	7.0	0.0	59.57142857142857	5.0	0.0	38.6
Mycoplasma	2093	genus	0.0	0.0	-inf	21.0	0.0	46.38095238095238	2.0	0.0	39.5	3.0	2.0	55.66666666666666	3.0	0.0	34.666666666666664	0.0	0.0	-inf	21.0	0.0	46.38095238095238	2.0	0.0	39.5	3.0	2.0	55.66666666666666	3.0	0.0	34.666666666666664
Mycoplasma genitalium	2097	species	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	39.5	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	39.5	0.0	0.0	-inf	0.0	0.0	-inf
Mycoplasma cloacale	92401	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	41.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	41.0
Mycoplasma anserisalpingitidis	519450	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	22.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	22.0
Mycoplasma mycoides group	656088	species_group	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	62.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	62.0	0.0	0.0	-inf
Mycoplasma mycoides	2102	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	62.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	62.0	0.0	0.0	-inf
unclassified Mycoplasma	2683645	no_rank	0.0	0.0	-inf	21.0	0.0	46.38095238095238	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	21.0	0.0	46.38095238095238	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Mycoplasma sp. OR1901	2742195	species	0.0	0.0	-inf	21.0	21.0	46.38095238095238	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	21.0	21.0	46.38095238095238	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Ureaplasma	2129	genus	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	79.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	79.0	0.0	0.0	-inf
Ureaplasma parvum	134821	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	79.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	79.0	0.0	0.0	-inf
Ureaplasma parvum serovar 3	38504	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	79.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	79.0	0.0	0.0	-inf
Ureaplasma parvum serovar 3 str. ATCC 27815	505682	strain	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	79.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	79.0	0.0	0.0	-inf
Mycoplasmopsis	2767358	genus	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	55.0	2.0	0.0	46.0	2.0	0.0	44.5	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	55.0	2.0	0.0	46.0	2.0	0.0	44.5
Mycoplasma bovis	28903	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	61.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	61.0
Mycoplasma bovis HB0801	767465	strain	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	61.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	61.0
Mycoplasma canis	29555	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	92.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	92.0	0.0	0.0	-inf	0.0	0.0	-inf
Mycoplasma gallinaceum	29556	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	46.0	1.0	1.0	11.0	1.0	1.0	28.0	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	46.0	1.0	1.0	11.0	1.0	1.0	28.0
Mycoplasma edwardii	53558	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	81.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	81.0	0.0	0.0	-inf
Mycoplasma cynos	171284	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	27.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	27.0	0.0	0.0	-inf	0.0	0.0	-inf
Mycoplasma cynos C142	1246955	strain	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	27.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	27.0	0.0	0.0	-inf	0.0	0.0	-inf
Entomoplasmatales	186328	order	0.0	0.0	-inf	6.0	0.0	57.66666666666666	0.0	0.0	-inf	4.0	0.0	43.25	1.0	0.0	60.0	0.0	0.0	-inf	6.0	0.0	57.66666666666666	0.0	0.0	-inf	4.0	0.0	43.25	1.0	0.0	60.0
Spiroplasmataceae	2131	family	0.0	0.0	-inf	5.0	0.0	54.8	0.0	0.0	-inf	3.0	0.0	35.0	1.0	0.0	60.0	0.0	0.0	-inf	5.0	0.0	54.8	0.0	0.0	-inf	3.0	0.0	35.0	1.0	0.0	60.0
Spiroplasma	2132	genus	0.0	0.0	-inf	5.0	3.0	54.8	0.0	0.0	-inf	3.0	0.0	35.0	1.0	0.0	60.0	0.0	0.0	-inf	5.0	3.0	54.8	0.0	0.0	-inf	3.0	0.0	35.0	1.0	0.0	60.0
Spiroplasma chinense	216932	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	39.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	39.0	0.0	0.0	-inf
Spiroplasma culicicola	216935	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	23.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	23.0	0.0	0.0	-inf
Spiroplasma culicicola AES-1	1276246	strain	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	23.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	23.0	0.0	0.0	-inf
Spiroplasma syrphidicola	216945	species	0.0	0.0	-inf	1.0	0.0	50.0	0.0	0.0	-inf	1.0	0.0	43.0	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	50.0	0.0	0.0	-inf	1.0	0.0	43.0	0.0	0.0	-inf
Spiroplasma syrphidicola EA-1	1276229	strain	0.0	0.0	-inf	1.0	1.0	50.0	0.0	0.0	-inf	1.0	1.0	43.0	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	50.0	0.0	0.0	-inf	1.0	1.0	43.0	0.0	0.0	-inf
Spiroplasma eriocheiris	315358	species	0.0	0.0	-inf	1.0	1.0	46.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	46.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
unclassified Spiroplasma	2637901	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	60.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	60.0
Spiroplasma sp. TIUS-1	216963	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	60.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	60.0
Entomoplasmataceae	33925	family	0.0	0.0	-inf	1.0	0.0	72.0	0.0	0.0	-inf	1.0	0.0	68.0	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	72.0	0.0	0.0	-inf	1.0	0.0	68.0	0.0	0.0	-inf
Mesoplasma	46239	genus	0.0	0.0	-inf	1.0	0.0	72.0	0.0	0.0	-inf	1.0	0.0	68.0	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	72.0	0.0	0.0	-inf	1.0	0.0	68.0	0.0	0.0	-inf
Mesoplasma entomophilum	2149	species	0.0	0.0	-inf	1.0	1.0	72.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	72.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Mesoplasma chauliocola	216427	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	68.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	68.0	0.0	0.0	-inf
Tenericutes incertae sedis	2799557	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	30.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	30.0	0.0	0.0	-inf
Candidatus Izimaplasma	1912503	genus	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	30.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	30.0	0.0	0.0	-inf
unclassified Candidatus Izimaplasma	2624196	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	30.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	30.0	0.0	0.0	-inf
Candidatus Izimaplasma sp. HR1	1541959	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	30.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	30.0	0.0	0.0	-inf
Cyanobacteria/Melainabacteria group	1798711	no_rank	1.0	0.0	43.0	4.0	0.0	49.25	24.0	0.0	87.66666666666667	3.0	0.0	57.333333333333336	1.0	0.0	14.0	1.0	0.0	43.0	4.0	0.0	49.25	24.0	0.0	87.66666666666667	3.0	0.0	57.333333333333336	1.0	0.0	14.0
Cyanobacteria	1117	phylum	1.0	0.0	43.0	4.0	0.0	49.25	24.0	0.0	87.66666666666667	3.0	0.0	57.333333333333336	1.0	0.0	14.0	1.0	0.0	43.0	4.0	0.0	49.25	24.0	0.0	87.66666666666667	3.0	0.0	57.333333333333336	1.0	0.0	14.0
Gloeobacteria	307596	class	0.0	0.0	-inf	1.0	0.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Gloeobacterales	307595	order	0.0	0.0	-inf	1.0	0.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Gloeobacteraceae	1890422	family	0.0	0.0	-inf	1.0	0.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Gloeobacter	33071	genus	0.0	0.0	-inf	1.0	0.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Gloeobacter kilaueensis	1416614	species	0.0	0.0	-inf	1.0	0.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Gloeobacter kilaueensis JS1	1183438	strain	0.0	0.0	-inf	1.0	1.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Oscillatoriophycideae	1301283	subclass	1.0	0.0	43.0	2.0	0.0	58.0	21.0	0.0	87.57142857142857	1.0	0.0	26.0	1.0	0.0	14.0	1.0	0.0	43.0	2.0	0.0	58.0	21.0	0.0	87.57142857142857	1.0	0.0	26.0	1.0	0.0	14.0
Chroococcales	1118	order	1.0	0.0	43.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	14.0	1.0	0.0	43.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	14.0
Microcystaceae	1890449	family	1.0	0.0	43.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	43.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Microcystis	1125	genus	1.0	0.0	43.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	43.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Microcystis aeruginosa	1126	species	1.0	0.0	43.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	43.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Microcystis aeruginosa FD4	2686288	strain	1.0	1.0	43.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	43.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Aphanothecaceae	1890450	family	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	14.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	14.0
Candidatus Atelocyanobacterium	1453359	genus	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	14.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	14.0
Candidatus Atelocyanobacterium thalassa	713887	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	14.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	14.0
Candidatus Atelocyanobacterium thalassa isolate ALOHA	1453429	isolate	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	14.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	14.0
Oscillatoriales	1150	order	0.0	0.0	-inf	2.0	0.0	58.0	21.0	0.0	87.57142857142857	1.0	0.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	58.0	21.0	0.0	87.57142857142857	1.0	0.0	26.0	0.0	0.0	-inf
Cyanothecaceae	1892249	family	0.0	0.0	-inf	1.0	0.0	47.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	47.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Cyanothece	43988	genus	0.0	0.0	-inf	1.0	0.0	47.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	47.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
unclassified Cyanothece	2649277	no_rank	0.0	0.0	-inf	1.0	0.0	47.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	47.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Cyanothece sp. PCC 7425	395961	species	0.0	0.0	-inf	1.0	1.0	47.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	47.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Microcoleaceae	1892252	family	0.0	0.0	-inf	1.0	0.0	69.0	8.0	0.0	92.375	1.0	0.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	69.0	8.0	0.0	92.375	1.0	0.0	26.0	0.0	0.0	-inf
Trichodesmium	1205	genus	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	26.0	0.0	0.0	-inf
Trichodesmium erythraeum	1206	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	26.0	0.0	0.0	-inf
Trichodesmium erythraeum IMS101	203124	strain	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	26.0	0.0	0.0	-inf
Planktothrix	54304	genus	0.0	0.0	-inf	1.0	0.0	69.0	8.0	0.0	92.375	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	69.0	8.0	0.0	92.375	0.0	0.0	-inf	0.0	0.0	-inf
Planktothrix agardhii	1160	species	0.0	0.0	-inf	1.0	0.0	69.0	8.0	0.0	92.375	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	69.0	8.0	0.0	92.375	0.0	0.0	-inf	0.0	0.0	-inf
Planktothrix agardhii NIVA-CYA 126/8	388467	strain	0.0	0.0	-inf	1.0	1.0	69.0	8.0	8.0	92.375	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	69.0	8.0	8.0	92.375	0.0	0.0	-inf	0.0	0.0	-inf
Oscillatoriaceae	1892254	family	0.0	0.0	-inf	0.0	0.0	-inf	13.0	0.0	84.61538461538461	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	13.0	0.0	84.61538461538461	0.0	0.0	-inf	0.0	0.0	-inf
Oscillatoria	1158	genus	0.0	0.0	-inf	0.0	0.0	-inf	13.0	0.0	84.61538461538461	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	13.0	0.0	84.61538461538461	0.0	0.0	-inf	0.0	0.0	-inf
Oscillatoria nigro-viridis	482564	species	0.0	0.0	-inf	0.0	0.0	-inf	13.0	0.0	84.61538461538461	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	13.0	0.0	84.61538461538461	0.0	0.0	-inf	0.0	0.0	-inf
Oscillatoria nigro-viridis PCC 7112	179408	strain	0.0	0.0	-inf	0.0	0.0	-inf	13.0	13.0	84.61538461538461	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	13.0	13.0	84.61538461538461	0.0	0.0	-inf	0.0	0.0	-inf
Synechococcales	1890424	order	0.0	0.0	-inf	1.0	0.0	55.0	3.0	0.0	88.33333333333333	2.0	0.0	73.0	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	55.0	3.0	0.0	88.33333333333333	2.0	0.0	73.0	0.0	0.0	-inf
Synechococcaceae	1890426	family	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	86.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	86.0	0.0	0.0	-inf	0.0	0.0	-inf
Synechococcus	1129	genus	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	86.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	86.0	0.0	0.0	-inf	0.0	0.0	-inf
unclassified Synechococcus	2626047	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	86.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	86.0	0.0	0.0	-inf	0.0	0.0	-inf
Synechococcus sp. MIT S9220	166309	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	86.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	86.0	0.0	0.0	-inf	0.0	0.0	-inf
Chamaesiphonaceae	1890431	family	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	89.5	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	89.5	0.0	0.0	-inf	0.0	0.0	-inf
Chamaesiphon	217161	genus	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	89.5	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	89.5	0.0	0.0	-inf	0.0	0.0	-inf
Chamaesiphon minutus	1173032	species	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	89.5	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	89.5	0.0	0.0	-inf	0.0	0.0	-inf
Chamaesiphon minutus PCC 6605	1173020	strain	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	89.5	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	89.5	0.0	0.0	-inf	0.0	0.0	-inf
Leptolyngbyaceae	1890438	family	0.0	0.0	-inf	1.0	0.0	55.0	0.0	0.0	-inf	2.0	0.0	73.0	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	55.0	0.0	0.0	-inf	2.0	0.0	73.0	0.0	0.0	-inf
Leptolyngbya	47251	genus	0.0	0.0	-inf	1.0	0.0	55.0	0.0	0.0	-inf	2.0	0.0	73.0	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	55.0	0.0	0.0	-inf	2.0	0.0	73.0	0.0	0.0	-inf
unclassified Leptolyngbya	2650499	no_rank	0.0	0.0	-inf	1.0	0.0	55.0	0.0	0.0	-inf	2.0	0.0	73.0	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	55.0	0.0	0.0	-inf	2.0	0.0	73.0	0.0	0.0	-inf
Leptolyngbya sp. PCC 7376	111781	species	0.0	0.0	-inf	1.0	1.0	55.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	55.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Leptolyngbya sp. 7M	2812896	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	73.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	73.0	0.0	0.0	-inf
